id2,price_ran
d9782225,
d1341184,$$ - $$$
d10027024,
d5506869,$$ - $$$
d1358242,$$ - $$$
d11837596,
d7124113,
d8811499,
d7198134,$
d12367828,$$ - $$$
d964342,$$ - $$$
d5971937,
d4991819,
d3849477,$$ - $$$
d6762607,
d2318693,$$ - $$$
d12071597,$$ - $$$
d10522262,
d11747994,$
d12480561,$
d2589823,
d6868707,$
d8027026,$
d12910024,$
d5822036,
d10063917,
d12233274,$$ - $$$
d12397130,$
d12197429,
d8049946,
d2457201,$
d12634194,
d12945959,$
d6929751,$
d1323404,
d5217457,$$ - $$$
d9746137,$
d6211432,
d2540840,
d12086754,
d11891355,
d1035108,
d2720803,
d13140269,$$ - $$$
d4270487,
d8114856,$$ - $$$
d4106311,$$ - $$$
d1325667,$$ - $$$
d7604344,
d11903678,$$$$
d7184897,$
d1089024,
d7226179,$$ - $$$
d11929586,$$ - $$$
d10289832,
d988069,$$ - $$$
d11860019,
d3649034,
d12511629,
d5522004,$
d5811536,$
d6845353,
d11961069,
d13197586,
d12320230,$$ - $$$
d10064590,$$ - $$$
d6491603,
d10821952,$
d4769077,
d7283396,
d10723892,
d3177570,
d12512991,
d12969456,$$ - $$$
d6649314,
d9862354,$
d12118555,$$ - $$$
d12130863,$$ - $$$
d7787645,
d7813881,
d6639042,$
d3589397,
d12718828,$$ - $$$
d5615938,
d7123280,
d13237265,$$ - $$$
d7360610,$
d8679064,$
d5869972,
d12682765,
d5798216,
d7124117,
d9557785,
d6383551,
d7121931,
d10241549,$$ - $$$
d4943466,
d2554534,
d5788027,$
d7077766,
d1340919,$$ - $$$
d8825294,$$ - $$$
d4414605,
d5614552,$
d1323690,
d5775807,
d5122150,
d997957,
d10076233,$$ - $$$
d5787968,
d12919466,$
d12002260,$$ - $$$
d10044221,
d1035151,
d9554542,$
d7355056,
d4770079,
d3732225,
d8337764,$$ - $$$
d2215905,
d4366988,
d4971919,$
d4236242,$
d10493521,
d3235738,
d2276869,$
d2365492,$
d12675386,
d7804424,$
d11930661,
d12051328,$
d9453896,
d12584437,$
d2031980,
d5812334,
d6564838,$$ - $$$
d12152292,$$ - $$$
d7123217,
d7171730,
d12165372,$$ - $$$
d11909063,$
d7060724,
d3847920,
d12989277,
d2279111,
d12885337,$$ - $$$
d5443572,
d1322654,
d6468602,$$ - $$$
d9594978,$$ - $$$
d7181232,$
d991691,$$ - $$$
d4744310,
d11858337,
d9710832,$
d6849680,
d2223840,
d2456704,$
d5818673,
d5795179,$
d12186261,$
d2419689,$
d7809617,
d3370705,
d1039184,$
d1044041,
d12903213,$
d740221,
d5603208,
d5243176,$
d11822866,
d12419729,
d12125674,$
d6988285,
d5122740,
d11997673,
d8481871,$$ - $$$
d11817169,
d11912650,
d5778572,
d13155890,$$ - $$$
d7185806,
d1326975,
d7369278,
d8339879,
d9597997,$$ - $$$
d5617093,
d6362958,
d5496242,
d10784272,$
d4769712,$$ - $$$
d6936692,
d8338354,
d5928178,$$ - $$$
d5486891,$
d4077858,
d1163117,
d10275852,$
d1828532,$$ - $$$
d10723945,$
d1821023,$$ - $$$
d7814932,$$ - $$$
d1328180,$$ - $$$
d1051711,
d7806583,$$ - $$$
d4830898,
d5778345,$$$$
d5795295,$$ - $$$
d12474539,$$ - $$$
d11997772,$
d12981084,$$ - $$$
d12689226,$$ - $$$
d7158267,$$ - $$$
d12859789,$
d9814149,
d1808993,$$ - $$$
d5822371,
d4123986,
d12558862,
d5819566,$$ - $$$
d7051523,
d10466019,$$ - $$$
d10205937,
d5822729,$$ - $$$
d8019062,
d5959482,
d3573552,
d7691371,
d12341755,
d8339872,$
d13136194,$$ - $$$
d1055752,
d988052,
d1503596,$$ - $$$
d9746758,
d4925582,
d4149761,$$ - $$$
d11657173,
d6223033,
d1035540,
d2362776,
d3989727,$$ - $$$
d10232558,$$ - $$$
d4179321,$
d12718147,
d2229247,
d7677945,
d10047079,
d7312056,
d11813765,$$ - $$$
d3970480,
d10831096,
d7290702,$$ - $$$
d5804462,$
d6706622,
d6487891,$$ - $$$
d7246458,
d5768118,
d4397931,$$ - $$$
d10085357,$
d8389834,
d1016576,$$ - $$$
d10511790,
d5827011,$$ - $$$
d9831070,$$ - $$$
d12925825,
d8110657,$
d8630006,
d8016304,
d3510102,$$ - $$$
d1343573,
d12328159,
d4844578,$
d1322578,
d13341137,
d7336885,$$ - $$$
d10822245,$
d5788607,$
d2724112,$$ - $$$
d5487586,
d1328302,
d11724732,
d8124831,
d13171763,
d7716489,
d8545597,$
d5817450,
d12399301,$
d5959818,
d11913600,$$ - $$$
d10831005,
d12596349,
d5617229,$$ - $$$
d4149825,
d7215615,$
d4770001,
d8339802,
d13163658,$$ - $$$
d10200873,$$ - $$$
d8355863,$
d12855194,$
d9730692,
d12715530,$
d10157434,
d7809980,
d13293560,$
d3432774,$
d13139111,$$ - $$$
d8479145,
d3404713,$$ - $$$
d4925463,$$ - $$$
d2371919,$
d13205816,$$ - $$$
d12562311,
d4550958,
d6276449,
d8476398,
d12453284,$$ - $$$
d5243360,$$ - $$$
d12632055,
d10026199,$$ - $$$
d5864138,
d5981121,$
d5895326,$$$$
d11714834,$$ - $$$
d5962081,
d4420799,
d3529512,$
d7336944,
d8380112,
d5956573,
d12603591,
d5208342,
d7619299,
d10455697,$$ - $$$
d11829136,
d3831253,
d2256981,
d7612957,$
d11929466,
d4173268,
d8764686,
d5957225,$$ - $$$
d13007244,
d8806798,$
d12556871,
d1336070,
d3385108,$$ - $$$
d950812,
d6737454,$$ - $$$
d4550695,$
d4766877,
d8730814,$
d13325769,$$ - $$$
d7147350,
d12982760,
d720691,
d7123284,
d3323129,
d8128333,$
d5513918,$
d12434874,
d1197680,$$ - $$$
d2425723,
d5812317,
d12597077,$$$$
d3665812,
d10403855,$$ - $$$
d10326817,
d7353246,$
d4793477,
d5973612,$$ - $$$
d8278611,
d7691742,$$ - $$$
d11890718,$
d7045442,
d12276417,
d10784793,$$ - $$$
d5489542,$
d3539837,$$ - $$$
d8773471,$
d7123459,$
d4802075,
d8692855,
d7123577,
d4469392,$
d12949413,$$ - $$$
d4759422,
d7243103,$$ - $$$
d12333684,$
d5610056,$
d7088246,$$ - $$$
d11733716,$
d9764529,
d4919065,
d12979482,
d7983596,$$ - $$$
d7804172,$$ - $$$
d10799339,
d8339580,$
d5603239,
d11817151,$$ - $$$
d10329504,
d10784435,$
d7274387,$$ - $$$
d10779161,
d12019833,$
d7394585,$$ - $$$
d12963527,
d8368349,$
d12841375,
d3978335,
d11722223,
d10463502,
d8467949,
d11747645,$$ - $$$
d8581449,$
d11621192,
d10590712,
d9726428,$
d12950745,
d11828927,
d11576172,
d11814231,
d10681025,$
d987833,
d7809695,$
d10671315,
d6420242,$$ - $$$
d12925230,
d5811095,$
d11860832,
d1343445,
d12870561,$$ - $$$
d1044014,
d6720573,$
d12615017,$$ - $$$
d8530257,
d12390076,
d12898004,
d12736333,$
d7346902,$
d8288706,
d9811545,$
d12667231,
d1044029,
d8106853,
d10594396,$$ - $$$
d10049135,$$ - $$$
d5965526,$
d5505743,$$ - $$$
d11547400,$$ - $$$
d1735250,
d3680504,
d8790983,
d10358839,
d5617372,$$ - $$$
d4912942,
d10454701,$$ - $$$
d5977039,
d695731,$$ - $$$
d5981102,$
d694430,$
d1038890,$$ - $$$
d9739991,$$ - $$$
d5073316,
d3700122,
d1323223,
d5800182,$
d10056170,
d9849676,
d9722804,$$ - $$$
d7652977,
d12714434,$
d697435,
d10245518,
d7913074,
d12843434,$
d8848466,$$ - $$$
d6868819,$
d10519045,
d10225559,$$ - $$$
d4170081,
d12378962,
d8368925,
d12865928,$
d10844790,$
d1906085,$$ - $$$
d12969746,$$ - $$$
d5519656,$$ - $$$
d12378283,
d12946158,
d11824153,$$ - $$$
d6114859,
d12612267,$
d11915838,$
d5529589,
d9784271,
d6610608,
d2479964,$$ - $$$
d12672176,
d12723596,$$ - $$$
d10445164,$$ - $$$
d3655809,
d7705896,$$ - $$$
d11927776,
d4886067,$$ - $$$
d10041251,$$ - $$$
d12945773,$$ - $$$
d7123970,
d7680699,
d2632442,
d5220228,
d4550796,$
d5292729,
d12999709,$$ - $$$
d10806753,
d8862396,
d12865829,
d4768020,
d7990722,$$ - $$$
d3492304,
d4582796,
d11708065,$$ - $$$
d1872971,
d12709215,$$ - $$$
d10246133,$$ - $$$
d8494144,$$ - $$$
d12873060,
d10670125,
d3704667,$
d11535848,$$ - $$$
d7306119,
d7193510,
d10292303,
d10598256,$
d9867184,
d13313894,$$ - $$$
d8429034,
d8665127,$
d10446273,$
d5811563,$$ - $$$
d6363843,$$ - $$$
d1993112,
d10789405,$$ - $$$
d3187003,
d12925683,$$ - $$$
d3186678,$
d991627,
d7971932,$$ - $$$
d9731098,
d1355108,
d13132392,
d10520952,
d10254524,$$ - $$$
d4912516,$$ - $$$
d3482463,
d11953104,$$ - $$$
d4352049,$$ - $$$
d8730699,$$ - $$$
d6864939,$
d10396134,
d8471615,
d10027066,$
d7603183,
d2720617,
d8430949,$
d8339690,$
d10214370,
d9561868,
d11964412,$$ - $$$
d8018997,$$ - $$$
d12403005,
d6548646,
d5558688,$
d10389366,$$ - $$$
d4334837,
d7989727,$
d3679483,
d10733907,
d12515587,
d11793427,
d10762631,$
d10760308,
d11938449,
d8834212,$
d12171910,$
d7060772,
d1997917,$$ - $$$
d7907611,$$ - $$$
d12386328,
d12711190,
d4909494,$$ - $$$
d5796742,
d7713936,
d5051705,
d12276666,$$ - $$$
d8777888,$$ - $$$
d11892790,
d1153958,$
d948178,
d13198170,
d8354043,
d11844817,$$ - $$$
d10517327,
d9776759,
d12234032,$$ - $$$
d11767612,
d5860154,$
d1335659,
d10685884,$
d1328181,$$ - $$$
d12706176,
d5870848,$
d13083436,$$$$
d12389547,
d7046436,$
d742678,$$ - $$$
d8743154,
d5820167,
d6444447,
d5850787,$$ - $$$
d5824261,$
d7229120,$$ - $$$
d13108357,
d7355065,$$ - $$$
d4811895,
d13506993,
d11904585,$
d5977764,
d10723897,
d4911612,
d4443902,$
d3821682,
d12500458,
d5852976,$$ - $$$
d12898120,$$ - $$$
d10620020,$$ - $$$
d12234138,
d11678028,$$ - $$$
d12231193,
d12593334,$$ - $$$
d7376039,
d4149378,
d7162960,
d5798571,
d2254180,
d5768963,
d8297847,$$ - $$$
d694432,$$ - $$$
d6890082,
d11657087,$
d4788723,
d4269349,
d11841545,
d5778375,$
d12831572,
d12117635,$$ - $$$
d1039098,$$ - $$$
d1216562,$
d7821604,
d8807347,
d12050035,$$ - $$$
d7193947,
d12723669,
d7708325,$$ - $$$
d8498470,$
d10719182,$
d1974266,$
d10483850,$
d12248633,
d8765459,$
d12885121,$
d8479806,$$ - $$$
d1337430,
d12944325,$$ - $$$
d12061912,$$ - $$$
d8539414,$$ - $$$
d11948944,
d10786762,$$ - $$$
d2073393,$
d1453184,
d12206878,$
d5414926,
d4580195,
d5494304,
d3896787,
d4768822,
d12538903,$$ - $$$
d8751697,
d8510952,
d12361926,
d7694512,
d4768609,
d4767523,
d6490162,$$ - $$$
d7995967,$
d11841511,
d5981396,$
d9595695,
d8130155,$
d9872428,$$$$
d793802,$$ - $$$
d12844146,
d6561719,
d9767595,
d6224451,$
d10043293,$
d4919197,$
d12266185,$$ - $$$
d10371667,
d7334330,
d7123634,
d9881795,
d4207008,
d7124428,$$ - $$$
d13198083,$$ - $$$
d7123278,
d13237797,
d5243151,$$ - $$$
d12192016,$
d4738582,$$ - $$$
d3140236,
d4074667,$$ - $$$
d12543295,$
d2233173,$$ - $$$
d8016298,$$ - $$$
d12526149,
d12948875,$$ - $$$
d8745697,$$ - $$$
d2457469,$
d991615,
d5243159,
d7214679,$
d9785341,
d3968264,$
d9782262,$$ - $$$
d1963482,$$ - $$$
d5602967,$
d9853750,
d13307450,$$$$
d10487971,
d7965591,
d779392,$
d6787775,
d12818244,
d5646729,
d5220165,
d4547307,$$ - $$$
d4185607,
d7649638,
d1035161,
d7124111,$
d10026301,$$ - $$$
d3880165,$$ - $$$
d11857651,$$ - $$$
d12226868,$$ - $$$
d13162263,
d12116608,$$ - $$$
d10055782,$
d6352683,
d3442655,
d8407508,$
d7616210,$$ - $$$
d5493065,
d8475937,
d7123564,
d7322701,
d5518599,
d7123354,
d6977440,
d5617181,
d4995507,
d13139762,$$$$
d5820181,$$ - $$$
d1346217,$$ - $$$
d6989092,
d8461901,
d4128610,$$ - $$$
d6659300,$$ - $$$
d3971157,
d8806137,$
d7123696,
d12120287,
d7246438,
d2407600,$$ - $$$
d12714257,
d1164726,
d11810082,$$ - $$$
d5828075,
d6631235,
d3667980,$$ - $$$
d13139838,$$ - $$$
d8553129,
d13091910,
d12029451,
d964501,
d9580195,$$ - $$$
d1008641,$
d12517861,
d7618689,$$ - $$$
d4271982,
d12949527,
d11869279,
d8339856,$$ - $$$
d12128270,
d695146,
d11814300,$$ - $$$
d11796037,
d7284974,$$ - $$$
d3839737,
d10077708,
d12682016,$$ - $$$
d10378757,
d13125118,$$ - $$$
d10495119,$$ - $$$
d7342374,$$ - $$$
d6726615,
d10298711,$$ - $$$
d5826121,
d5865389,
d10826175,
d12208953,
d812323,
d9763583,$
d8428516,
d12153438,$$ - $$$
d11986332,
d10629028,$$ - $$$
d10344721,$$ - $$$
d12321824,
d10280937,
d10718143,
d5616175,$
d11548926,$$ - $$$
d8074192,
d10188798,
d10228853,
d9729939,
d13236739,$
d11070553,$$ - $$$
d12238424,$$ - $$$
d8366489,
d7392411,
d7337444,
d13198247,$$ - $$$
d12580306,
d11596486,$
d5975678,$$ - $$$
d12438510,$$ - $$$
d5949117,
d4919408,$
d11932592,
d1346039,
d11932335,$$ - $$$
d742687,
d10323804,$$ - $$$
d7124064,
d12994294,
d1115804,$$ - $$$
d7175254,$
d7702781,$
d5008777,$
d4461485,$
d2349220,
d2708995,
d5507236,
d8608071,
d12897748,
d11917576,$$$$
d7144184,$$ - $$$
d991628,
d2589526,
d3721375,$$ - $$$
d7021705,
d9585472,$$ - $$$
d13295116,
d12637532,$
d11666042,
d12323267,
d8373416,$$ - $$$
d5494183,
d4454456,$
d4597951,$$$$
d8097660,$$ - $$$
d1035457,
d11809411,
d8015786,$$ - $$$
d11742535,
d7181002,$$ - $$$
d3668632,
d9729856,$$ - $$$
d5525540,
d10793501,$
d7123676,$$ - $$$
d8491443,$$ - $$$
d6612458,$
d7260047,
d12957841,
d4914342,
d1036969,
d12716741,$$ - $$$
d9465975,$$ - $$$
d2015664,
d2232729,$$ - $$$
d4763757,$$ - $$$
d10084208,$
d12907413,$$ - $$$
d1098380,$
d11866073,
d9788488,
d10514818,$$ - $$$
d8845348,$
d7343006,$$ - $$$
d13199409,
d5972784,
d12610491,$
d9771198,$$ - $$$
d5959868,
d8429317,$
d12415319,$
d10265012,$$ - $$$
d11795975,$
d11906673,
d1013188,$$ - $$$
d10047519,
d10460744,$$ - $$$
d12901753,$$ - $$$
d10810061,$
d10003108,
d11671091,
d4778073,
d4768737,
d11726200,
d10040678,$
d8407861,$$ - $$$
d695193,$$ - $$$
d10357350,$
d1037273,$$ - $$$
d2267051,
d8465611,$
d11686486,
d12378896,$
d5800963,
d7124256,$
d7815272,
d1381866,
d4769758,
d5924045,$
d8378634,$
d5796873,
d10064169,
d8855026,
d5770013,
d4020168,
d5123001,
d5818304,$$ - $$$
d9848643,$
d12789957,$
d7618933,
d12928968,
d9729556,$$ - $$$
d12058526,
d12346125,
d4182513,$$ - $$$
d5610185,
d12948857,
d13187514,
d5776074,$$ - $$$
d11693632,$
d11607588,$
d5804251,
d11686330,
d12242670,$$ - $$$
d7727852,$$ - $$$
d10778626,
d11994813,
d5484826,$
d13280096,
d6962594,
d12164400,
d9826580,$
d12333751,$
d11773414,$
d6106493,
d5122228,
d11795698,$$ - $$$
d5862464,
d3778508,
d3158718,
d11151903,$
d7992513,$
d1408221,
d6864931,
d9166702,$
d12800426,$
d1408546,
d11777366,
d12712306,$$ - $$$
d7158469,
d8501486,$
d6179753,
d5965968,$$ - $$$
d5816855,
d10071176,
d10319255,$$ - $$$
d1330664,$$ - $$$
d10306546,$$ - $$$
d11842673,$$ - $$$
d2089919,
d5850920,$
d1173463,$$ - $$$
d9565455,$
d10554458,
d2156587,$$ - $$$
d10437982,$
d11825035,$$ - $$$
d7255668,
d12669552,
d8370106,
d5866583,$
d1323694,$$ - $$$
d886860,$$ - $$$
d12911423,
d3576260,
d12092266,
d6514632,
d8449603,
d3668909,$$ - $$$
d6611930,$
d8396543,
d5971950,$$ - $$$
d9981897,
d12179686,$
d991796,
d10391816,
d8533491,$$ - $$$
d7078848,$
d11788755,
d5223290,$
d12613586,$$ - $$$
d1752364,$
d8338338,$
d8340822,
d4424248,
d7051515,$$ - $$$
d7268234,
d11980051,
d10757842,
d8057766,$
d11905337,$$ - $$$
d12947060,$$ - $$$
d6019482,$$ - $$$
d1947227,
d8152758,$$ - $$$
d11747658,$$ - $$$
d4102214,
d12478929,$
d795915,
d3344016,$$ - $$$
d5528760,
d2687779,
d5921973,
d8752011,
d11915286,
d12497642,
d7593949,
d1232683,
d5795520,
d11749116,$$ - $$$
d12632164,
d10682385,$$ - $$$
d8720503,
d1942804,$$ - $$$
d8490027,
d1044698,
d7886407,
d10051032,$$ - $$$
d1359798,$$ - $$$
d6539515,
d1060906,
d4887853,$
d5616861,
d12390337,
d6033833,
d9857382,$
d879379,
d2663953,
d12220778,
d5491210,
d10813580,
d5959513,$$ - $$$
d982932,$
d7345199,
d5965437,
d11014648,
d5442868,$
d12806065,$$ - $$$
d3535941,
d5850643,$
d6367297,
d7255785,$
d7342569,
d12167112,
d4433520,$$ - $$$
d12828211,
d9834650,
d12840697,$$ - $$$
d5523421,
d10155012,
d10460941,$
d7827329,
d8837115,$
d12201536,$
d5285738,
d5243290,
d8545603,$
d3749063,$$ - $$$
d7349841,
d12111087,
d5508996,
d2148080,
d3403781,
d7023811,$$ - $$$
d10498980,
d7337448,$$ - $$$
d6936649,
d10252442,
d10375610,$
d2478134,
d6977005,
d11872984,
d11917183,$
d12173702,
d12962892,
d7123964,
d7976846,
d1360108,
d1928274,
d1044266,
d3442448,$$ - $$$
d5963816,$
d1357035,
d12802661,
d9567317,$$ - $$$
d5772570,$$ - $$$
d12362916,
d10064351,$
d13238453,$$ - $$$
d6959710,$
d5864168,$$ - $$$
d4413178,$$ - $$$
d10154414,$
d10333547,
d4768724,$
d8531938,
d3956689,
d8180335,
d12132424,
d5957302,
d9721037,
d997305,
d9593578,
d5808701,
d12874843,$$ - $$$
d1332170,$$ - $$$
d4361857,
d3982644,
d950860,
d8841094,
d4997860,
d6706485,$$ - $$$
d6919791,$$ - $$$
d7894408,
d11932688,
d12869140,$$ - $$$
d7124473,
d9721657,
d4875591,
d6589245,$
d5895194,
d7361788,$
d6703612,$
d6116877,$
d8422566,$
d1081756,
d11955350,
d1081386,$$ - $$$
d10467504,
d12130053,
d12083432,
d1320135,
d5507229,
d1355316,
d2284565,
d13206499,
d8548422,$
d12850871,
d8278389,$
d793187,
d5493105,$$ - $$$
d7350307,$$ - $$$
d1138962,
d8670115,
d5556651,
d11923124,
d11637366,$$ - $$$
d7995734,$$ - $$$
d6720579,
d7123913,
d10389328,
d13200203,
d11208508,
d12340677,
d10241421,
d12827433,
d5980445,
d8781739,
d8486395,$$ - $$$
d5423620,
d12437186,
d7626464,
d7124544,$
d1056291,$$ - $$$
d5122717,
d4270267,
d4768212,
d5616186,
d5263690,$$ - $$$
d1347950,
d9823373,
d8410259,
d11863778,
d3733833,
d7626785,$
d4492706,
d11841903,$
d8463026,$$ - $$$
d12657753,
d13200450,$
d5519899,
d12594702,
d11657131,$
d4091593,$
d9610451,
d4888782,
d983511,
d8338364,$
d7994061,$$ - $$$
d12903965,
d10386626,
d10597682,
d3668624,
d8611686,$
d4985377,$$ - $$$
d8064902,$$ - $$$
d12000086,
d12855773,$$ - $$$
d7124440,
d2693046,
d1350490,
d12661984,$
d8841968,
d10839493,
d11758488,$
d12246247,$$$$
d9604677,
d964491,$$ - $$$
d7063449,$$ - $$$
d5822505,$
d2700026,
d11844033,$
d5614796,$$ - $$$
d10040725,$
d7908757,$$ - $$$
d5799961,$
d12946086,
d1035085,
d8096478,$
d12946942,$$ - $$$
d10257861,$$ - $$$
d5873399,$
d7123768,
d13298844,$$ - $$$
d5824628,$
d12826225,
d9817467,$$ - $$$
d3169706,$
d12156659,
d8020379,
d5532415,
d8331860,
d3598499,
d5885977,
d10202124,
d12320180,
d11651720,
d12336951,
d4911953,
d1323099,$$ - $$$
d2517894,
d8124178,$
d990791,$$ - $$$
d10176198,
d7799864,$$ - $$$
d1044100,
d12165757,
d5800729,$$ - $$$
d9461370,
d8297246,$
d10642457,
d12091645,$$ - $$$
d5011698,$$ - $$$
d5498210,$$ - $$$
d990836,
d5828805,
d10216185,
d5615891,
d11854799,$
d11832162,
d940101,
d9465421,$$ - $$$
d1204006,
d5244287,
d4912090,$
d12357905,
d4770099,$$ - $$$
d5808432,$
d6429627,$
d6856453,
d7230447,$$ - $$$
d5544563,$$ - $$$
d7113705,$
d9781150,$$ - $$$
d10750344,
d940510,
d12976363,$
d2706373,
d3535361,
d10319803,
d7314649,
d7214794,$$ - $$$
d9456775,
d7953175,
d7077236,$$ - $$$
d3953336,$$ - $$$
d2313222,$$ - $$$
d715032,
d12533808,$
d12321733,$$ - $$$
d2418955,
d10031805,
d9981533,$
d5870750,
d6866725,
d10820797,
d8763528,
d7973209,$$ - $$$
d10209503,
d6418072,$$ - $$$
d8425494,
d8338518,
d1062422,$$ - $$$
d10482257,
d997469,
d2014500,
d5616657,$$ - $$$
d12287067,$$ - $$$
d6702761,
d1869696,
d12322698,$$ - $$$
d10392243,
d7887289,
d2535723,$
d5243329,
d1342368,
d9562457,$
d10026656,
d2010956,$$ - $$$
d5957545,
d12952495,
d10338043,$$ - $$$
d8802036,
d4167660,$$ - $$$
d5892009,$
d11538644,
d9569030,$
d10821474,$$ - $$$
d12682337,$
d1055161,
d5796257,$$ - $$$
d5615784,
d7276823,
d3702582,
d8713938,$$ - $$$
d7124112,
d13202060,
d7311050,$$ - $$$
d8793769,
d4959571,$$ - $$$
d5963234,
d10441825,$
d5513995,
d7342385,
d12097427,
d2322460,
d8371902,$
d12936195,
d7910518,$
d3535470,
d1037157,
d8494240,$
d4297223,$$ - $$$
d1015467,
d10733352,
d4843264,$
d2084899,
d13001052,
d12380099,
d7124283,
d12632741,$$ - $$$
d12860006,$$ - $$$
d7285778,
d3707333,$
d11702167,$$ - $$$
d12156192,
d5523822,
d8338619,
d4943053,
d6106906,
d9697369,$
d12232694,
d5254723,
d12674936,
d5810610,
d10623477,$
d4994223,$$ - $$$
d11535916,
d2144588,
d5959836,$
d12187927,$$ - $$$
d990636,$$ - $$$
d7315965,
d10624285,$
d12971650,$
d3225876,
d11688849,$$ - $$$
d11912228,$
d7117790,
d7171660,
d7759341,$
d3606073,
d9763504,
d11903569,$$ - $$$
d4131064,$$ - $$$
d4268632,
d997964,
d7591721,
d4137954,
d11719405,$
d9849149,
d3538905,
d7789931,
d3793871,$$ - $$$
d4875888,
d7606386,
d4922997,
d2693798,
d10164682,$$ - $$$
d12032969,
d5080694,
d11879673,$$ - $$$
d12788115,
d13124243,$$ - $$$
d1335029,$$ - $$$
d9785557,
d1090513,$$ - $$$
d13232007,
d8339850,$
d13415332,
d11180524,$
d12404708,$$ - $$$
d8333989,$$ - $$$
d11921307,$$ - $$$
d8597758,
d5825579,
d8746280,$
d6419398,
d990995,$$ - $$$
d697124,
d3140990,
d12157406,
d2061317,
d3840421,$$$$
d6642101,
d6866810,
d7277870,
d8339181,$
d10713299,
d1324359,$$ - $$$
d8564532,
d5791721,
d12411211,$$ - $$$
d5865420,$$ - $$$
d3456380,
d1098892,$
d9723548,
d7234081,$$ - $$$
d9881524,$$ - $$$
d5513883,
d3400803,
d1039269,
d9829840,$$ - $$$
d12490131,$$ - $$$
d3975204,
d8015092,$$ - $$$
d6404155,
d10394161,$
d7645119,
d10396602,
d5487134,
d12640577,
d12644113,$$ - $$$
d11660538,
d10884073,$
d4505789,
d6132048,$$ - $$$
d12238438,$
d7189289,
d1213112,
d12479038,$
d11829626,
d12728105,
d1126167,
d3773925,
d7124116,
d4476719,
d5863742,
d5002010,
d5959895,
d8041098,$
d10223184,$$ - $$$
d5510270,
d13220914,
d5122999,
d12452374,
d1035284,
d2322692,
d12473137,
d1334093,$$ - $$$
d12682862,
d9728824,$$ - $$$
d1336437,
d9711934,
d5981238,$$ - $$$
d10713466,$$ - $$$
d13448140,
d3510857,
d1340129,$$ - $$$
d11693153,$
d10345429,
d10082380,$$ - $$$
d12512061,$
d1077859,$$ - $$$
d12596864,$$ - $$$
d8418544,
d6429658,$$ - $$$
d9586379,$
d9767189,$$ - $$$
d7088642,$$ - $$$
d6196887,$
d12611029,
d6372979,
d11800569,$$ - $$$
d12171818,
d5813885,
d10830503,$
d8338524,$
d4738656,
d4795354,$$$$
d13185579,$
d7180913,
d7192322,
d2091996,
d6931246,
d3751428,$$ - $$$
d9767591,
d8092961,$
d11825436,
d1322263,$$ - $$$
d5865286,$$ - $$$
d12228594,
d12995096,
d12525309,$
d5986264,$
d2295624,
d10303614,
d4597143,
d9873529,
d1081031,
d1337116,
d10782585,$$ - $$$
d5969402,
d7059601,$$ - $$$
d4052900,
d7160762,$
d5981654,
d5519073,
d4062230,$
d2311036,$$ - $$$
d10910876,
d5796579,
d2039271,
d9726072,
d7809372,
d5796030,
d5614832,$$ - $$$
d11653459,
d5510263,$$ - $$$
d12542629,$$ - $$$
d8132523,
d964521,
d3769272,
d3607825,
d1381912,
d8757475,
d10470924,
d12400973,
d4404704,$
d12066507,
d6157665,$$ - $$$
d5243168,
d10730433,$
d8338555,
d12050622,
d11700928,$
d10066825,
d7993505,$$ - $$$
d11809827,$
d7995294,$$ - $$$
d12876988,
d11644560,$$ - $$$
d1147107,$$ - $$$
d12575804,$
d6542465,$
d8468650,$
d7124442,
d12965944,$
d11828719,
d12708661,$$ - $$$
d7651719,
d2530859,
d11666944,
d6705906,$
d10490843,$$ - $$$
d12225609,$
d7078154,
d1232088,$$ - $$$
d8752107,$$ - $$$
d6659488,
d1940683,
d7819963,$
d8616268,
d10597012,
d7278617,
d11678329,$$ - $$$
d3639084,
d8068662,$$ - $$$
d10627081,
d8338325,
d11716628,$$ - $$$
d12535728,
d10584379,
d10664281,$$ - $$$
d1534768,$$ - $$$
d12835806,$$ - $$$
d10198018,
d12927416,$$ - $$$
d9735838,
d12462288,
d5981658,$$ - $$$
d11873792,
d2509872,
d1039266,
d9750223,$
d12003615,$$ - $$$
d5220150,
d8666282,
d8050905,$
d5122696,
d4770134,$$ - $$$
d7123585,$$ - $$$
d11918984,$$ - $$$
d8117295,$$ - $$$
d9739235,$$ - $$$
d13055068,$$ - $$$
d3793929,$
d4698083,
d10623342,
d1381518,
d2535725,
d12246677,$$ - $$$
d10058514,
d12702393,
d3653958,
d3977189,
d12556427,
d10883993,
d2569217,
d5796795,$
d3494629,
d1344137,
d10898520,
d7997882,
d8408390,
d2393764,
d5795277,
d4579462,$
d5614259,
d7952442,$
d5959997,
d10454914,
d3297039,
d12640973,$
d6782102,
d3648621,$$ - $$$
d12309283,$$ - $$$
d6726769,
d5558249,
d10153493,
d12607818,$$ - $$$
d7747009,
d4745240,
d8339749,
d6880900,$
d12457922,
d5851837,$
d11835021,
d11283920,
d1035211,
d8540292,$
d9814570,$$ - $$$
d6407229,
d10464588,
d5048779,
d3557688,
d12190616,
d12334932,$$ - $$$
d12992755,$
d3199333,
d13202379,$$ - $$$
d983684,
d5877986,
d8673850,$$ - $$$
d8448848,
d4911550,
d10145743,$$ - $$$
d5494311,
