id2,cuisine
d5122717,
d5616186,
d5263690,
d1347950,
d9823373,
d11863778,
d7626785,['Cafe']
d11841903,['Italian']
d8463026,"['Polish', 'European', 'Central European']"
d12657753,"['Italian', 'Bar', 'Cafe', 'Pub']"
d5519899,
d11657131,"['Italian', 'Pizza', 'Mediterranean']"
d8338364,['Italian']
d7994061,"['French', 'European', 'Contemporary']"
d12903965,
d10386626,['Spanish']
d10597682,
d8611686,
d8064902,"['French', 'European']"
d12000086,
d1350490,
d12661984,
d10839493,"['Peruvian', 'South American']"
d11758488,['Cafe']
d12246247,"['French', 'Lebanese', 'Mediterranean']"
d9604677,
d964491,
d7063449,['Deli']
d5822505,['Cafe']
d5614796,"['French', 'European']"
d10040725,['Spanish']
d5799961,
d1035085,
d12946942,
d10257861,"['Peruvian', 'South American']"
d5873399,['Vegetarian Friendly']
d13298844,"['Mediterranean', 'European', 'Contemporary']"
d5824628,['Fast Food']
d12826225,
d9817467,"['European', 'Swedish', 'Scandinavian']"
d12156659,['Wine Bar']
d5885977,['Italian']
d10202124,
d12320180,
d11651720,"['Brazilian', 'Latin', 'Fast Food', 'Spanish']"
d12336951,
d1323099,"['Italian', 'Pizza']"
d8124178,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d990791,"['Mediterranean', 'Spanish', 'Vegan Options']"
d1044100,
d12165757,
d5800729,['French']
d8297246,['Fast Food']
d10642457,['Pizza']
d12091645,"['Cafe', 'Vegetarian Friendly']"
d5828805,
d10216185,
d5615891,
d11854799,"['German', 'Vegetarian Friendly']"
d11832162,
d940101,
d9465421,"['Mediterranean', 'Spanish']"
d1204006,
d4912090,"['Cafe', 'Fast Food']"
d12357905,"['Bakeries', 'French']"
d4770099,
d7230447,"['French', 'European', 'Vegetarian Friendly']"
d5544563,"['French', 'European']"
d7113705,"['Bar', 'Pub']"
d9781150,"['Cafe', 'European', 'Danish']"
d10750344,
d940510,['Italian']
d12976363,"['Latin', 'Venezuelan', 'South American']"
d10319803,['Chinese']
d7314649,
d7214794,['French']
d9456775,['Spanish']
d7953175,
d7077236,"['Mediterranean', 'Spanish']"
d3953336,"['Bar', 'Pub', 'Vegetarian Friendly']"
d12321733,"['Brazilian', 'Caribbean', 'South American']"
d10031805,['Cafe']
d9981533,
d5870750,
d10820797,
d8763528,
d7973209,"['Dutch', 'Cafe', 'European']"
d6418072,"['Dessert', 'Cafe', 'Vegetarian Friendly']"
d8425494,
d8338518,
d1062422,['Vegetarian Friendly']
d2014500,
d5616657,['Spanish']
d6702761,
d12322698,"['Dessert', 'Italian', 'Vegetarian Friendly']"
d10392243,
d7887289,
d5243329,
d9562457,
d10026656,
d2010956,
d5957545,
d10338043,['Cafe']
d8802036,"['Cafe', 'Healthy']"
d11538644,
d10821474,
d5796257,['Spanish']
d5615784,
d7276823,
d7311050,"['Belgian', 'European']"
d8793769,"['European', 'Portuguese']"
d4959571,
d5963234,"['Cafe', 'European', 'Portuguese']"
d5513995,
d2322460,
d12936195,
d7910518,"['Bar', 'Pub']"
d8494240,"['Argentinean', 'Vegetarian Friendly']"
d10733352,
d4843264,['French']
d13001052,"['Quick Bites', 'Fast Food']"
d12380099,
d12860006,"['Italian', 'Seafood', 'Mediterranean']"
d7285778,['Cafe']
d11702167,['French']
d5523822,
d8338619,
d4943053,['Cafe']
d9697369,"['Fast Food', 'Vegan Options']"
d12232694,['Chinese']
d5254723,
d12674936,"['Sushi', 'Asian', 'Vietnamese', 'Vegetarian Friendly']"
d10623477,"['Chinese', 'Japanese', 'Sushi']"
d5959836,"['European', 'Portuguese']"
d12187927,"['German', 'European', 'Central European']"
d990636,"['Mediterranean', 'Spanish', 'Basque']"
d10624285,
d11688849,"['American', 'Barbecue']"
d11912228,"['Barbecue', 'European', 'Portuguese']"
d9763504,
d11903569,['French']
d4131064,['Vegetarian Friendly']
d997964,
d11719405,
d9849149,
d2693798,"['European', 'Portuguese']"
d12032969,
d5080694,['Mediterranean']
d11879673,"['Steakhouse', 'Barbecue', 'Grill']"
d12788115,['Pizza']
d1335029,
d9785557,
d1090513,"['American', 'Vegetarian Friendly']"
d13232007,['Grill']
d8339850,['Italian']
d13415332,
d11180524,
d12404708,['Cafe']
d8333989,"['Indian', 'Vegetarian Friendly']"
d11921307,['Indian']
d8597758,
d5825579,
d8746280,"['Quick Bites', 'Fast Food']"
d990995,"['Mediterranean', 'European', 'Spanish']"
d12157406,"['American', 'Healthy']"
d6642101,
d8339181,"['Pizza', 'Vegetarian Friendly']"
d10713299,['Cafe']
d1324359,['French']
d8564532,
d5791721,['Pizza']
d5865420,['Spanish']
d1098892,
d9723548,
d7234081,
d9881524,"['European', 'Danish']"
d5513883,
d1039269,
d9829840,
d12490131,['International']
d10394161,"['Polish', 'European']"
d12644113,"['Japanese', 'Asian']"
d11660538,
d10884073,"['Chinese', 'Asian', 'Cantonese']"
d6132048,"['Mediterranean', 'Spanish']"
d12238438,
d7189289,['Asian']
d1213112,
d12479038,"['Quick Bites', 'Fast Food']"
d11829626,
d1126167,
d5863742,
d5959895,
d8041098,"['Mediterranean', 'Spanish']"
d10223184,"['Dessert', 'Cafe', 'Spanish']"
d5510270,
d5122999,['Indian']
d12452374,
d12473137,['Seafood']
d1334093,"['French', 'European', 'Vegetarian Friendly']"
d12682862,"['Bar', 'Pub']"
d9728824,"['French', 'Wine Bar']"
d1336437,['African']
d9711934,
d5981238,"['Dessert', 'European', 'Portuguese']"
d10713466,"['Austrian', 'Cafe', 'European']"
d3510857,
d1340129,"['European', 'Hungarian', 'Vegetarian Friendly']"
d11693153,"['African', 'Bar', 'Cafe']"
d10082380,"['Belgian', 'European']"
d12512061,"['Bar', 'European', 'Pub']"
d1077859,
d12596864,"['Indian', 'Vegetarian Friendly', 'Vegan Options']"
d6429658,
d9586379,"['Bakeries', 'Cafe']"
d9767189,"['French', 'Wine Bar']"
d6196887,['Cafe']
d12611029,
d11800569,"['Mediterranean', 'European', 'Spanish']"
d12171818,['Fast Food']
d5813885,['Pizza']
d10830503,"['Sushi', 'Asian', 'Vegetarian Friendly']"
d8338524,
d13185579,"['Quick Bites', 'Cafe', 'British']"
d2091996,
d3751428,
d9767591,"['Dessert', 'Bar', 'Cafe', 'Pub']"
d8092961,"['European', 'Portuguese']"
d11825436,
d1322263,['French']
d5865286,"['Mediterranean', 'European', 'Spanish']"
d12228594,
d12995096,
d12525309,"['Quick Bites', 'Japanese', 'Fast Food']"
d5986264,"['Austrian', 'European', 'Central European']"
d4597143,
d9873529,['Healthy']
d1081031,
d1337116,
d10782585,['Dessert']
d5969402,
d7059601,"['Cafe', 'European', 'Vegetarian Friendly']"
d7160762,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d5981654,
d5519073,
d2311036,['Spanish']
d10910876,['Cafe']
d5796579,
d9726072,
d7809372,
d5796030,
d5614832,['Spanish']
d11653459,
d5510263,"['Italian', 'Vegetarian Friendly']"
d12542629,['French']
d8132523,
d964521,
d3769272,"['Mediterranean', 'European', 'Spanish']"
d1381912,
d8757475,
d10470924,
d12400973,"['Mediterranean', 'Spanish']"
d4404704,['Italian']
d12066507,
d6157665,"['American', 'Steakhouse', 'Barbecue']"
d5243168,
d10730433,
d8338555,
d12050622,
d11700928,"['Asian', 'Thai', 'Vegetarian Friendly']"
d10066825,"['European', 'Czech']"
d7993505,"['Bar', 'South American']"
d11809827,
d7995294,
d11644560,"['Dessert', 'Cafe', 'Vegetarian Friendly']"
d1147107,
d12575804,
d6542465,
d11828719,
d7651719,
d11666944,
d6705906,"['Mediterranean', 'Spanish']"
d12225609,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d1232088,"['Mediterranean', 'European', 'Vegetarian Friendly']"
d8752107,"['Barbecue', 'European', 'Portuguese']"
d7819963,['Vegetarian Friendly']
d8616268,
d10597012,
d11678329,['Cafe']
d8068662,"['Indian', 'Vegetarian Friendly']"
d10627081,
d8338325,
d11716628,"['Mediterranean', 'European', 'Spanish']"
d12535728,
d10584379,['Fast Food']
d10664281,
d1534768,
d12835806,"['Cafe', 'European']"
d9735838,
d12462288,
d11873792,
d1039266,
d9750223,"['German', 'Cafe', 'Deli']"
d12003615,"['Mediterranean', 'Turkish', 'Middle Eastern']"
d5220150,
d8666282,
d8050905,"['Peruvian', 'Latin', 'Spanish']"
d5122696,
d4770134,
d11918984,"['Japanese', 'Sushi', 'Asian']"
d8117295,"['Bar', 'Pub']"
d9739235,['European']
d13055068,"['Italian', 'Pizza', 'Mediterranean']"
d10623342,"['Bakeries', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d12246677,"['Bakeries', 'Cafe', 'Deli']"
d10058514,
d12702393,
d3653958,
d10883993,['Spanish']
d2569217,
d5796795,['French']
d1344137,
d10898520,
d7997882,
d8408390,
d2393764,
d5795277,"['Bar', 'Spanish', 'Pub']"
d5614259,['Healthy']
d7952442,"['Fast Food', 'Spanish']"
d5959997,
d10454914,"['Cafe', 'Vietnamese']"
d12640973,['Vegetarian Friendly']
d12309283,"['Mediterranean', 'European', 'Spanish']"
d10153493,
d12607818,"['Cafe', 'European', 'Vegetarian Friendly']"
d8339749,"['Italian', 'Pizza']"
d6880900,"['Bar', 'Pub']"
d12457922,['Cafe']
d5851837,
d11835021,['Cafe']
d11283920,
d8540292,['Spanish']
d9814570,"['Italian', 'Vegetarian Friendly']"
d10464588,"['Belgian', 'European', 'Healthy']"
d5048779,
d12190616,['British']
d12334932,"['Italian', 'Pizza', 'European']"
d13202379,['Vietnamese']
d983684,
d8448848,['Grill']
d4911550,
d10145743,"['Steakhouse', 'Irish', 'Pub']"
d5494311,
d1356455,"['German', 'Vegetarian Friendly']"
d9743644,"['Fast Food', 'Turkish']"
d8762942,
d10021211,"['Italian', 'Seafood', 'Mediterranean']"
d10077858,
d8338324,
d12670446,['Japanese']
d4747919,"['Bakeries', 'Vegetarian Friendly']"
d12657567,"['European', 'Portuguese']"
d718209,
d12245002,"['European', 'Swedish']"
d11918527,['Spanish']
d12562858,
d5973370,"['Austrian', 'European', 'Central European']"
d8768691,
d12083322,
d8488552,"['European', 'Portuguese']"
d11869434,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d8796653,
d10003871,['International']
d10250557,"['Bar', 'Pub']"
d942119,
d11641755,"['Vietnamese', 'Healthy', 'Vegetarian Friendly', 'Vegan Options']"
d4768028,"['European', 'Czech']"
d11876071,
d8685099,['French']
d7990566,
d2010714,"['American', 'Irish', 'European']"
d13344437,
d8396137,
d12614376,"['Cafe', 'Spanish']"
d1045656,
d11874621,"['Mediterranean', 'Spanish']"
d8372009,"['Cafe', 'Vegetarian Friendly']"
d12326267,
d5818982,
d8054870,"['Mediterranean', 'Spanish']"
d8454970,"['Bar', 'British', 'Pub']"
d13171768,"['Barbecue', 'European', 'Portuguese']"
d3180562,
d12119024,"['African', 'Ethiopian']"
d7684475,"['French', 'Belgian', 'European']"
d8760942,"['Cafe', 'European', 'Swedish']"
d1343297,"['Italian', 'Pizza']"
d12019796,
d10626635,"['Quick Bites', 'American', 'Fast Food']"
d7318812,"['Mexican', 'Chinese', 'Japanese']"
d5506152,
d12029347,['Cafe']
d8462242,
d8791363,
d7337216,
d2082640,
d10552201,
d5243130,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']"
d8070872,"['European', 'Danish']"
d12919833,['Italian']
d10820619,
d12112571,
d7123804,
d991130,
d5491178,"['Mediterranean', 'Spanish']"
d12156145,
d10799309,['Turkish']
d5122132,
d12277942,
d10028456,
d2022431,
d5923635,"['European', 'Portuguese']"
d12562856,['Spanish']
d5820680,
d9881066,
d10558815,['Italian']
d10782313,"['French', 'Contemporary']"
d10692233,"['Italian', 'Pizza']"
d12556914,"['German', 'Bar', 'European', 'Pub']"
d12658732,"['Asian', 'Vietnamese']"
d5813359,['Italian']
d8490343,
d8019002,
d10591712,['Cafe']
d11979798,"['Fast Food', 'Vegetarian Friendly', 'Vegan Options']"
d11913867,"['Seafood', 'Deli']"
d990952,
d7917283,
d9453954,"['Chinese', 'Japanese', 'Asian']"
d5957355,
d2068087,
d3355887,
d9705189,['Vegetarian Friendly']
d10593304,
d5823951,
d4801159,['British']
d8787432,['Caribbean']
d696191,
d4828936,"['Italian', 'Cafe']"
d12266993,['Cafe']
d11847276,
d10820096,
d12557765,['Seafood']
d8553476,
d8804273,
d1028972,
d12563320,"['French', 'Bar', 'European']"
d8297084,"['Quick Bites', 'American', 'Cafe']"
d8461757,
d10810539,
d5971829,
d1024107,"['Polish', 'European', 'Russian']"
d10338706,
d11916617,['European']
d11788030,
d10227937,"['Spanish', 'Vegetarian Friendly']"
d5870318,
d10353668,
d8705243,['Cafe']
d8339700,
d12923149,['French']
d801581,
d10129897,"['Greek', 'Vegetarian Friendly']"
d8733119,['Cafe']
d6514663,"['Italian', 'Cafe']"
d11982130,['French']
d5801020,"['Fast Food', 'Turkish', 'Greek']"
d12636038,
d945529,['Bar']
d12143420,
d10250701,
d6594401,
d5796101,"['Mediterranean', 'Spanish']"
d7177191,
d8613998,
d11644694,
d12419948,
d8762950,
d5108158,
d12251521,
d695248,
d5496480,['Spanish']
d6940326,"['Cafe', 'European', 'Danish']"
d10816328,"['French', 'Austrian', 'European']"
d10171093,['Italian']
d11808287,"['Bar', 'Mediterranean', 'Pub']"
d8637972,
d5977711,
d13206835,
d7226390,
d2096515,
d6687100,['French']
d5976574,"['Austrian', 'European', 'Vegetarian Friendly']"
d4912650,
d12847011,"['Dutch', 'European']"
d12092223,
d11795802,
d5122400,
d12009782,['Cafe']
d11949038,['Spanish']
d2093364,"['German', 'Vegetarian Friendly']"
d10667004,
d8339944,['Cafe']
d8841873,"['Bar', 'Pub']"
d5443522,
d7354156,"['Italian', 'Bar', 'Cafe']"
d6413569,"['European', 'Central European']"
d10801516,"['Italian', 'Cafe', 'Mediterranean']"
d12447553,
d4501283,"['German', 'Fast Food']"
d991800,
d11699519,['Dessert']
d11828930,
d7116289,
d8775713,
d1038985,['German']
d7954277,
d11905638,
d12001478,['Cafe']
d12714108,
d954468,
d10790633,
d5814549,['Fast Food']
d6704592,"['Mediterranean', 'Spanish']"
d12153665,
d7992658,"['European', 'Portuguese']"
d12600268,['French']
d1125077,"['Swiss', 'Bar', 'Cafe']"
d1039192,
d9601208,"['Cafe', 'Vegetarian Friendly']"
d8389348,"['French', 'European', 'Wine Bar']"
d5122901,['Indian']
d695915,
d10693216,"['Italian', 'Pizza', 'Mediterranean']"
d1019784,"['Swiss', 'European', 'Vegetarian Friendly']"
d1382832,
d4767581,
d5603997,"['Fast Food', 'Street Food']"
d12559977,
d13224786,"['Barbecue', 'European']"
d8019133,"['Cafe', 'European', 'Beijing Specialties']"
d10371618,['Indian']
d13100274,"['Lebanese', 'Mediterranean', 'Middle Eastern']"
d12188784,
d7303776,
d13312169,
d12885170,
d11784868,['Deli']
d10894995,"['Turkish', 'Middle Eastern']"
d10748187,"['Fast Food', 'Turkish']"
d5529014,
d10187853,
d5513452,"['Asian', 'Vietnamese']"
d10728417,['Healthy']
d7238263,
d11814236,
d4768372,['European']
d8355870,"['Italian', 'Cafe', 'Vegetarian Friendly']"
d2615549,
d10366241,
d6637238,
d4769512,['Sushi']
d13149443,
d7345568,"['Italian', 'Cafe', 'Northern-Italian']"
d8410407,
d10260672,"['Bar', 'Pub']"
d12727036,"['Mexican', 'Latin', 'Spanish']"
d10248474,"['Cafe', 'European', 'Portuguese']"
d8806196,"['Italian', 'Mediterranean']"
d8659891,"['Healthy', 'Soups']"
d12980019,"['Pub', 'Gastropub']"
d8297517,
d10596947,"['Dessert', 'Deli']"
d8745736,"['Cafe', 'Vegetarian Friendly']"
d12323294,
d10717036,
d11918828,"['Bar', 'Cafe', 'Mediterranean']"
d11741725,"['European', 'Fusion']"
d10373454,['Spanish']
d5857437,
d2095258,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d4180543,
d5510259,"['Fast Food', 'Middle Eastern']"
d7741611,"['Dessert', 'French']"
d1038903,"['Italian', 'Vegetarian Friendly']"
d6220323,
d10332757,
d13004193,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d12124975,
d5796309,
d10177773,"['Italian', 'European', 'Portuguese']"
d1626719,"['Indian', 'Vegetarian Friendly']"
d8742598,"['Chinese', 'Asian']"
d12095861,['American']
d9455431,
d9770110,
d8540397,['French']
d12652280,
d7986118,"['Bakeries', 'Cafe', 'European']"
d5796131,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d8354044,"['Fast Food', 'Turkish', 'Middle Eastern']"
d10836721,['Vegetarian Friendly']
d5511857,
d5616317,"['German', 'Cafe']"
d6598382,['Cafe']
d8460607,['Diner']
d11795160,"['Cafe', 'Vegetarian Friendly']"
d8341278,
d8609053,['Cafe']
d12866345,['Vegetarian Friendly']
d8567141,
d5794646,
d5795466,
d5977722,
d5772951,
d5776077,"['Chinese', 'Asian']"
d10556029,['French']
d6878612,"['Italian', 'Fast Food']"
d10454950,
d12857344,['Asian']
d11846928,
d10598394,"['Spanish', 'Deli']"
d13072321,
d969913,
d12377551,"['Bar', 'Pub']"
d12633446,"['German', 'Bar', 'International', 'Pub']"
d11888735,
d10662555,"['Belgian', 'European', 'Healthy', 'Street Food']"
d1336852,
d8319480,
d1356012,
d5518590,
d7699489,
d6508855,"['Lebanese', 'Mediterranean', 'Middle Eastern']"
d12671329,['Cafe']
d11913689,
d8119380,
d8681015,
d6969703,['Cafe']
d715469,
d12059463,
d10734085,"['Italian', 'Cafe']"
d10509783,
d10335813,
d13129649,
d10507284,
d10048297,"['Dessert', 'Italian', 'Fast Food']"
d1908735,"['Mexican', 'South American', 'Central American']"
d12642744,
d12998100,['Sushi']
d12943883,"['Mediterranean', 'Spanish', 'Wine Bar']"
d9849178,
d8119726,"['European', 'Swedish']"
d10750277,['Spanish']
d8533990,"['European', 'Portuguese']"
d10520118,
d12100323,['Cafe']
d12877197,
d11868039,"['Chinese', 'Asian', 'Grill']"
d12708901,['Italian']
d10595070,
d3139563,
d8274224,
d4844577,
d7099983,
d5768275,
d11718638,
d7247526,"['French', 'European']"
d13128470,"['Italian', 'Pizza', 'Mediterranean']"
d9778647,
d8154675,
d10465346,
d11856859,
d8381313,
d8778937,
d5122888,['Chinese']
d12494783,
d10164344,
d8586443,
d7178186,"['Italian', 'European']"
d8713950,
d1079753,"['Seafood', 'Mediterranean', 'Spanish']"
d7003174,['Cafe']
d11965855,
d8026726,['Italian']
d8009937,['Pizza']
d7046001,
d5865584,['French']
d4912336,
d2161697,"['Mexican', 'Latin', 'Spanish']"
d10785402,"['Cafe', 'Vegetarian Friendly']"
d5123017,"['Indian', 'Vegetarian Friendly']"
d2375066,['French']
d11824130,
d12880646,
d5604290,"['Quick Bites', 'Fast Food']"
d10539555,
d9883811,"['Italian', 'Seafood', 'Mediterranean']"
d8519355,"['German', 'Brew Pub', 'Pub']"
d4770037,
d11916261,
d10047238,['Italian']
d6704381,"['Mediterranean', 'Spanish']"
d988033,['Spanish']
d12387110,"['Japanese', 'Sushi', 'Asian']"
d10686066,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d8594581,
d1343490,"['German', 'Fast Food']"
d12273000,
d8279360,['Cafe']
d4945282,"['Spanish', 'Vegetarian Friendly']"
d5790786,['Spanish']
d5854539,"['Cafe', 'Vegetarian Friendly']"
d12300241,
d3923577,
d12067859,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d10172242,['French']
d5122686,
d4605642,
d2616613,
d2297200,['Spanish']
d10714279,
d7250321,
d991823,
d7994557,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d12150854,
d5220346,
d11913075,
d717388,
d959188,
d5505722,
d5851854,"['German', 'Bar', 'Pub']"
d12407721,"['European', 'Croatian']"
d5794967,
d10040996,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d7652022,
d12966638,
d8598925,"['Japanese', 'Sushi']"
d8339687,['Pizza']
d8068545,
d10664008,
d11544046,
d9456855,"['Dessert', 'Cafe']"
d12818359,"['Cafe', 'Healthy', 'Soups']"
d8633950,"['European', 'Portuguese']"
d991205,['Spanish']
d12925733,
d8736531,
d5614463,
d12870847,
d11679543,"['Dessert', 'Italian', 'Cafe']"
d12175056,['Italian']
d11045696,['Cafe']
d8339936,
d1356444,
d12952483,
d4768437,
d7185784,['French']
d13126864,"['American', 'Latin', 'Spanish']"
d11801250,
d9711131,
d10597083,['German']
d13198094,
d8455008,['Indian']
d10815210,"['Bar', 'Pub', 'Scandinavian']"
d1367079,"['German', 'Austrian', 'European']"
d4770266,
d10746398,
d12217591,"['European', 'Portuguese']"
d10626393,"['Cafe', 'European', 'Contemporary']"
d9981954,
d9808485,"['Quick Bites', 'Fast Food']"
d8470903,['French']
d6762671,"['French', 'Bar']"
d8791400,"['Bar', 'Pub']"
d5483185,
d7885929,"['European', 'Swedish', 'Scandinavian']"
d4769943,
d9730144,
d11926000,
d6484995,"['Mediterranean', 'Spanish']"
d4061718,
d11961446,"['Pub', 'Gastropub']"
d10700914,"['Italian', 'Wine Bar', 'Vegetarian Friendly']"
d5775967,
d8776432,
d5122707,
d10832499,
d7953129,
d8702281,"['American', 'Fast Food', 'Vegetarian Friendly']"
d7239610,"['Italian', 'Pizza']"
d5864464,"['Pizza', 'Fast Food']"
d12374306,"['Dessert', 'Cafe', 'Vegetarian Friendly']"
d6894314,"['French', 'European']"
d1055199,['Sushi']
d11722695,"['Bar', 'Spanish', 'Pub']"
d10769196,['Eastern European']
d12338767,['Cafe']
d5870930,
d5606692,"['German', 'Seafood', 'European']"
d10452850,
d8484623,"['European', 'Swedish']"
d5506315,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d5796035,"['Chinese', 'Fast Food', 'Asian']"
d4767651,
d8460619,
d8817842,"['Asian', 'Thai', 'Cambodian']"
d4911868,
d8766173,['French']
d7994605,['Fast Food']
d3343106,
d10636243,
d12161927,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d969171,['Pub']
d12902630,"['Lebanese', 'Fast Food', 'Mediterranean']"
d5873511,
d6700348,"['Italian', 'Pizza']"
d10661602,
d10484173,
d4724873,['Cafe']
d5493128,
d7622831,['Italian']
d6210796,['Bar']
d12705533,
d7938911,
d1128218,
d10517930,['European']
d12596770,
d8825227,['Chinese']
d9858143,
d12245587,
d13183984,
d10643909,
d10427232,"['Bar', 'Pub']"
d789034,"['Bar', 'Pub']"
d8759023,
d8121729,"['Mediterranean', 'Barbecue', 'Greek']"
d4164851,
d12074668,"['Bar', 'Pub']"
d10791338,['Fast Food']
d7995766,"['Belgian', 'European']"
d8298503,
d11908735,
d11882215,"['Bar', 'Cafe', 'Spanish', 'Pub']"
d12672043,"['Bar', 'Spanish', 'Pub']"
d9710669,"['Bar', 'Pub']"
d1039250,"['Italian', 'Vegetarian Friendly']"
d5768287,
d11956707,
d12657458,
d952899,
d1337431,
d10636576,"['French', 'International']"
d1357977,
d5871285,
d11921386,
d12594650,"['Cafe', 'Vegetarian Friendly']"
d9849824,['Spanish']
d10464999,"['Bakeries', 'Cafe', 'European']"
d8068561,
d11543677,"['Cafe', 'Fast Food', 'Mediterranean']"
d9697512,
d7594508,
d12148140,
d10626880,"['Fast Food', 'European']"
d12331265,"['Italian', 'Vegetarian Friendly']"
d5813747,
d2226096,"['Italian', 'Vegetarian Friendly']"
d10810171,
d8662722,"['Mediterranean', 'Spanish']"
d9553131,"['Italian', 'Pizza']"
d10027684,
d9711446,['American']
d8684244,
d1098860,"['Polish', 'European']"
d4589114,
d5877948,
d12636986,"['Seafood', 'European', 'Scandinavian']"
d13143590,['Cafe']
d1048327,['Spanish']
d12653330,
d5796715,
d8048519,"['Quick Bites', 'Healthy']"
d10481841,['Vegetarian Friendly']
d10026623,"['Peruvian', 'South American']"
d1342084,
d5220188,
d11660294,
d5795235,['Spanish']
d10843040,
d2307390,
d10693822,['Spanish']
d8664466,
d8386058,"['Polish', 'European']"
d5122051,
d8154698,['French']
d796903,['Wine Bar']
d11812540,
d1343095,
d4752046,['Fast Food']
d5890482,"['French', 'Belgian', 'European']"
d4550474,
d2692165,"['European', 'Portuguese']"
d5953104,
d9696961,
d12021020,"['Italian', 'Pizza']"
d5815452,
d8338269,
d7133705,
d10357352,
d12324983,['Italian']
d10593217,
d9979910,"['French', 'Belgian']"
d11957748,['American']
d9856280,"['International', 'Mediterranean', 'Spanish']"
d5895096,['Asian']
d5824810,
d1093728,
d4149308,
d11872400,
d8090119,
d8809410,
d11717116,"['Bar', 'Cafe', 'Pub']"
d10124904,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d9808537,['Fast Food']
d8068462,
d10955680,"['Brazilian', 'Latin', 'Barbecue']"
d10785924,
d12322377,"['Chinese', 'Asian', 'Thai']"
d11921785,"['Steakhouse', 'Spanish']"
d5773760,"['Austrian', 'Central European', 'Vegetarian Friendly']"
d10523634,['Italian']
d12535694,
d8434911,
d6706687,
d6180097,"['Italian', 'Cafe']"
d8132624,"['Japanese', 'Sushi', 'Asian']"
d4767654,"['Bar', 'European', 'Pub']"
d5442944,"['Latin', 'Spanish', 'South American']"
d1093070,
d2194706,
d10276562,['Fast Food']
d5519500,['Pizza']
d8291013,
d5821512,
d10786016,
d5890682,"['French', 'Cafe']"
d4461606,
d9746789,
d2232827,
d12141580,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d11674439,
d8412166,
d9568003,['Spanish']
d5965256,
d10250682,"['Quick Bites', 'Fast Food']"
d2139211,
d696297,
d10528801,['Cafe']
d7991982,"['Italian', 'Pizza', 'Mediterranean']"
d10103140,"['Quick Bites', 'Cafe', 'Vegetarian Friendly']"
d10022005,['Cafe']
d8571966,"['Italian', 'Wine Bar']"
d1035521,
d8339589,
d11911678,"['Cafe', 'European']"
d8715516,
d12074729,"['Brew Pub', 'Bar', 'European']"
d1389578,
d5870795,
d12638627,"['European', 'Portuguese']"
d2299244,
d5986184,
d2080457,"['Belgian', 'Fast Food', 'European']"
d8494844,
d12504057,
d7074681,
d12945000,"['Dessert', 'British', 'Diner']"
d12557326,
d4768263,
d11880206,
d5888160,
d6673510,"['Bar', 'Pub']"
d6715435,
d8396917,"['Bar', 'Pub']"
d8669565,
d11786640,
d11530259,"['Seafood', 'Mediterranean', 'European']"
d5486895,['Chinese']
d13007369,
d8764521,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d5561363,
d10172946,"['Chinese', 'Asian']"
d9853844,
d12909690,
d12255465,
d5106382,
d1337115,"['Lebanese', 'Mediterranean', 'Middle Eastern']"
d875446,
d12448512,"['Mediterranean', 'European', 'Spanish']"
d10157231,['British']
d12001591,
d1092432,
d10259391,
d12252390,
d11867679,
d2093102,
d1103553,"['Cafe', 'International', 'Diner']"
d11688263,
d7352982,['German']
d12950514,"['Bar', 'Cafe', 'Spanish']"
d12449571,"['Seafood', 'Mediterranean']"
d740041,"['European', 'Vegetarian Friendly']"
d12150318,"['Italian', 'Pizza', 'Cafe']"
d10254296,['Fast Food']
d8769459,"['Chinese', 'Asian']"
d12067917,
d5959831,"['European', 'Portuguese']"
d10056344,"['Vegetarian Friendly', 'Vegan Options']"
d1501587,
d7615497,['Portuguese']
d13003250,
d8471710,"['Bakeries', 'French', 'Cafe']"
d9744920,"['Dessert', 'Cafe', 'European']"
d13313752,
d12694064,"['Seafood', 'Mediterranean', 'European']"
d12322040,
d12679665,"['Peruvian', 'Latin', 'Cafe']"
d8683943,
d1336734,['Bar']
d8703632,
d1354453,
d6494525,['Italian']
d12652276,
d7382802,"['European', 'Deli', 'Grill']"
d5795086,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d6426591,
d12843489,
d12114022,"['European', 'Portuguese', 'Wine Bar']"
d11500618,
d11881575,
d10744724,
d5432656,"['Mediterranean', 'Spanish']"
